MOVEMENTID,ToolID,Tool,TotalVolume
5620,8191,Óculos de proteção,4.00
5620,15298,Luva Eletricista Tam. 8,6.00
5619,14285,Fato Tyvek Branco Cat. 3 - L,20.00
5619,14281,Filtro de Partículas P3 R 2138,6.00
5619,14286,Fato Tyvek Branco Cat. 3 - XL,10.00
5618,16892,Malho Anti-Chispa 3kg,2.00
5617,15096,"Elétrodo E6013 2,5 mm",5.00
5617,7768,Garra de Chapa_Perdido CT12_230074-25-05-2023,1.00
5617,5471,Garra de Chapa / Pinça de elevação (olhal rotativo),1.00
5616,9300,Retificadora diam. 125 mm,1.00
5616,2508,Aparelho de soldar TIG (com VRD),1.00
5616,2346,Rebolo (Retificadora direta),1.00
5616,11043,Extensão tripla 220V,1.00
5616,10717,Rebolo (Retificadora direta),1.00
5616,5480,Aparelho de soldar TIG,1.00
5616,5206,Extensão Simples 220V,1.00
5616,13048,Arnês de Segurança,1.00
5616,12976,Arnês de Segurança,1.00
5616,6168,Retificadora diam. 125 mm,1.00
5616,11041,Extensão simples 220V,1.00
5616,13543,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5616,13040,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5616,12074,Baú de Arrumação,1.00
5616,11844,Extensão Tripla 220V,1.00
5616,12977,Arnês de Segurança,1.00
5616,13047,Arnês de Segurança,1.00
5616,13038,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5616,12808,Tocha TIG Holch (Encaixe Fronius),1.00
5616,13041,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5616,12975,Arnês de Segurança,1.00
5616,13542,Caixa de Ferramenta Mecânico,1.00
5616,13046,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5616,13544,Arnês de Segurança,1.00
5615,5274,Balde,4.00
5607,11135,Bancada com torno,1.00
5606,16856,Guincho Eléctrico 2 TON ( corrente dupla)),1.00
5606,16855,Monorail com movimento por correntes (carrinho de vigas),1.00
5595,13674,Mangueira de Oxicorte,1.00
5595,9747,"Mangueira de Oxicorte	",1.00
5595,16865,Maçarico de corte (Lança de corte),1.00
5595,9746,"Mangueira de Oxicorte	",1.00
5595,16868,Maçarico de corte (Lança de corte),1.00
5595,13673,Mangueira de Oxicorte,1.00
5595,16866,Maçarico de corte (Lança de corte),1.00
5593,16609,Aparelho de soldar,1.00
5592,9783,Extensão Tripla 220V (ROLO),1.00
5585,16854,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1.00
5584,2521,Rebolo (retificadora direta),1.00
5584,2288,Aparelho de Soldar / Arc-air,1.00
5584,2708,Retificadora a bateria diam. 125 mm,1.00
5584,2411,Retificadora diam. 125 mm,1.00
5584,2527,Retificadora diam. 125mm,1.00
5584,2516,Retificadora diam. 230 mm,1.00
5584,3074,Retificadora diam. 230 mm,1.00
5584,2517,Retificadora diam. 230 mm,1.00
5584,2588,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,2522,Rebolo (retificadora direta),1.00
5584,3087,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,2520,Rebolo (retificadora direta),1.00
5584,2749,Aparelho de soldar,1.00
5584,3065,Extensão Tripla 220V,1.00
5584,3746,Extensão de Alicate,1.00
5584,2523,Rebolo (retificadora direta),1.00
5584,2929,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,4376,Caixa de Ferramenta Serralheiro,1.00
5584,4009,Extensão Tripla 220V,1.00
5584,3114,Mangueira de Oxicorte,1.00
5584,4063,"Aparafusadora de impacto a bateria 1/2""",1.00
5584,4601,Extensão 32 Amp. 4 Pinos,1.00
5584,4025,Extensão Tripla 220V,1.00
5584,3121,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
5584,4375,Caixa de Ferramenta Serralheiro,1.00
5584,4897,Retificadora diam. 125 mm,1.00
5584,4372,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,3423,Extensão Tripla 220V,1.00
5584,4548,Berbequim de pedra (SDS MAX),1.00
5584,4913,Projetor LED a bateria,1.00
5584,4681,Chicote 16 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
5584,3882,Arnês de Segurança,1.00
5584,4767,Projetor LED,1.00
5584,4916,Berbequim pedra / ferro,1.00
5584,4835,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,4384,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,4834,Projetor LED 30W,1.00
5584,5456,Retificadora diam. 230 mm,1.00
5584,4877,"Aparafusadora de Impacto 3/4""",1.00
5584,4766,Projetor LED,1.00
5584,4873,Aparelho de soldar,1.00
5584,5488,Retificadora diam. 230 mm,1.00
5584,4890,Retificadora diam. 230 mm,1.00
5584,4882,"Aparafusadora de Impacto a bateria 3/4""",1.00
5584,4892,Retificadora diam. 230 mm,1.00
5584,5912,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,4893,Retificadora diam. 230 mm,1.00
5584,5110,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,5445,Extensão de Alicate,1.00
5584,6340,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,4899,Retificadora diam. 125 mm,1.00
5584,5974,Retificadora diam. 125 mm,1.00
5584,5512,Retificadora diam. 125 mm,1.00
5584,6571,Retificadora diam. 125 mm,1.00
5584,4912,Projetor LED a bateria,1.00
5584,6848,Extensão Tripla 220V,1.00
5584,5875,"Aparafusadora de impacto a bateria 1/2""",1.00
5584,6626,Caixa de Ferramenta Mecânico,1.00
5584,4915,Berbequim pedra / ferro,1.00
5584,6851,Extensão Tripla 220V,1.00
5584,5988,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,6664,Extensão tripla 220V,1.00
5584,5863,Mangueira de Oxicorte,1.00
5584,9541,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,5991,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,6732,Aparelho de soldar,1.00
5584,5876,Berbequim de ferro,1.00
5584,9910,"Chave multiplicadora torque 3/4"" - 3/4""",1.00
5584,6007,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,6963,Caixa de Ferramenta Mecânico - Contrato Almina,1.00
5584,5969,Retificadora diam. 125 mm,1.00
5584,10045,Baú de Arrumação,1.00
5584,6573,Retificadora diam. 125 mm,1.00
5584,7037,Extensão de Alicate,1.00
5584,5989,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,10055,"Diferencial de 0,5 Ton",1.00
5584,7035,Extensão de Alicate,1.00
5584,7554,Cinta Plana 3 Ton 3 Metros,1.00
5584,6043,Extensão Tripla 220V,1.00
5584,10058,Gambiarra,1.00
5584,9204,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,8181,Arnês de Segurança,1.00
5584,6387,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,10061,Caixa de Ferramenta Serralheiro,1.00
5584,9400,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,9913,Mangueira de Oxicorte,1.00
5584,6631,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,10074,Berbequim pedra (Torna SDS Plus),1.00
5584,9529,Extensão CEE - Schuko Simples,1.00
5584,10048,Máquina de corte a plasma,1.00
5584,6686,Extensão Tripla 220V,1.00
5584,10077,Caixa de Ferramenta Serralheiro,1.00
5584,9535,Extensão Tripla 220V,1.00
5584,10051,Diferencial de 1 Ton,1.00
5584,6750,Aparelho de soldar,1.00
5584,10081,Caixa de Ferramenta Serralheiro,1.00
5584,9538,"Aparafusadora de Impacto a bateria 3/4""",1.00
5584,10054,Diferencial de 1 Ton,1.00
5584,7036,Extensão de Alicate,1.00
5584,10084,Caixa de Ferramenta Mecânico,1.00
5584,9914,Mangueira de Oxicorte,1.00
5584,10057,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,7039,Extensão de Alicate,1.00
5584,10087,Berbequim a bateria,1.00
5584,10040,Baú de Arrumação,1.00
5584,10067,Gambiarra,1.00
5584,9542,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10090,Extensão CEE - Schuko Triplo,1.00
5584,10046,Baú de Arrumação,1.00
5584,10070,Caixa de Ferramenta Serralheiro,1.00
5584,9909,"Tarraxa Manual 1/2"" - 2"" - Contrato Almina",1.00
5584,10097,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
5584,10059,Gambiarra,1.00
5584,10080,Caixa de Ferramenta Serralheiro,1.00
5584,10044,Baú de Arrumação,1.00
5584,10100,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10062,Gambiarra,1.00
5584,10083,Caixa de Ferramenta Serralheiro,1.00
5584,10050,Máquina de indução magnética,1.00
5584,10106,Extensão CEE - Schuko Simples,1.00
5584,10065,Gambiarra,1.00
5584,10086,Berbequim de pedra (SDS Plus),1.00
5584,10053,Projetor 24V,1.00
5584,10113,Extensão CEE - Schuko Simples,1.00
5584,10072,Pimenteiro (Quadro Elétrico),1.00
5584,10093,Extensão CEE - Schuko Simples,1.00
5584,10060,Gambiarra,1.00
5584,10116,Extensão CEE - Schuko Triplo,1.00
5584,10078,Caixa de Ferramenta Serralheiro,1.00
5584,10096,Extensão CEE - Schuko Triplo,1.00
5584,10066,Gambiarra,1.00
5584,10119,Extensão CEE - Schuko Triplo,1.00
5584,10085,Berbequim de ferro,1.00
5584,10099,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10069,Caixa de Ferramenta Serralheiro,1.00
5584,10129,Diferencial de 1 Ton,1.00
5584,10094,Extensão CEE,1.00
5584,10102,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10076,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,10132,"Diferencial de 1,5 Ton",1.00
5584,10101,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10109,Extensão CEE - Schuko Simples,1.00
5584,10079,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,10135,Diferencial de 3 Ton,1.00
5584,10107,Extensão CEE - Schuko Simples,1.00
5584,10115,Extensão CEE - Schuko Simples,1.00
5584,10082,Caixa de Ferramenta Serralheiro,1.00
5584,10190,Retificadora diam. 180 mm,1.00
5584,10110,Extensão CEE - Schuko Simples,1.00
5584,10118,Extensão CEE - Schuko Triplo,1.00
5584,10089,Extensão Tripla 220V,1.00
5584,10193,Bancada com torno,1.00
5584,10120,Extensão CEE - Schuko Triplo,1.00
5584,10125,Diferencial de 3 Ton,1.00
5584,10092,Extensão CEE - Schuko Simples,1.00
5584,10203,Patins 20 Ton,1.00
5584,10123,Diferencial de 1 Ton,1.00
5584,10131,"Diferencial de 1,5 Ton",1.00
5584,10095,Extensão CEE - Schuko Triplo,1.00
5584,10232,Aparelho de soldar TIG,1.00
5584,10126,Diferencial de 1 Ton,1.00
5584,10160,Retificadora a bateria diam. 125 mm,1.00
5584,10098,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
5584,10235,Quadro Elétrico 24V,1.00
5584,10130,Diferencial de 2 Ton,1.00
5584,10183,Maçarico de corte (Lança de corte),1.00
5584,10105,Chicote 63 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
5584,10241,Tirfor 3200 Kg (guincho manual de cabo passante),1.00
5584,10133,Diferencial de 3 Ton,1.00
5584,10186,Lança dar calor,1.00
5584,10108,Extensão CEE - Schuko Simples,1.00
5584,10354,Cilindro Hidráulico 15 Ton,1.00
5584,10152,Bancada com torno - Contrato Almina,1.00
5584,10192,Malão - Contrato Almina,1.00
5584,10111,Extensão CEE - Schuko Simples,1.00
5584,10357,Cilindro Hidráulico 23Ton,1.00
5584,10191,Bancada com torno,1.00
5584,10205,"Diferencial de 0,5 Ton",1.00
5584,10114,Extensão CEE - Schuko Simples,1.00
5584,10360,Cilindro Hidráulico (duplo efeito),1.00
5584,10194,Malão - Contrato Almina,1.00
5584,10208,Mangueira de Oxicorte,1.00
5584,10124,Diferencial de 1 Ton,1.00
5584,10363,Bomba Hidráulica duplo efeito 700bar,1.00
5584,10236,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,10234,Quadro Elétrico 24V,1.00
5584,10134,Diferencial de 3 Ton,1.00
5584,10370,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,10239,Extensão 32 Amp. 4 Pinos,1.00
5584,10237,Caixa de Ferramenta Serralheiro - Contrato Almina,1.00
5584,10159,Caixa de Ferramenta Serralheiro,1.00
5584,10373,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,10242,Diferencial de 10 Ton - Contrato Almina,1.00
5584,10356,Cilindro Hidráulico Compacto 29 Ton,1.00
5584,10195,Bancada com torno - Contrato Almina,1.00
5584,10376,"Jogo de Chaves de Caixa 1"" com roquete",1.00
5584,10358,Cilindro Hidráulico furado,1.00
5584,10359,Cilindro Hidráulico (duplo efeito),1.00
5584,10230,Pimenteiro (Quadro Elétrico) - Contrato Almina,1.00
5584,10383,"Aparafusadora Pneumática de Impacto 1/2""",1.00
5584,10367,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
5584,10369,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,10233,Quadro Elétrico 24V,1.00
5584,10402,Martelo Pneumático (guilho),1.00
5584,10374,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,10372,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,10240,Diferencial de 10 Ton - Contrato Almina,1.00
5584,10415,Máquina soldar tubo PEAD - Contrato Almina,1.00
5584,10380,Garra de Vigas,1.00
5584,10379,Martelo Pneumático (guilho),1.00
5584,10355,Cilindro Hidráulico Compacto 29 Ton,1.00
5584,10460,Cinta Plana 3 Ton 3 Metros,1.00
5584,10387,"Aparafusadora de Impacto a bateria 1/2""",1.00
5584,10382,"Aparafusadora Pneumática de Impacto 1/2""",1.00
5584,10362,Bomba Hidráulica duplo efeito 700bar,1.00
5584,12690,Arnês de Segurança,1.00
5584,10409,Extensão de Alicate,1.00
5584,10401,Serra-Sabre,1.00
5584,10368,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
5584,12876,Aparelho de soldar,1.00
5584,10454,Cinta Plana 3 Ton 3 Metros,1.00
5584,10414,Monorail (carrinho de vigas),1.00
5584,10371,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
5584,12879,Retificadora diam.125 mm,1.00
5584,12687,Arnês de Segurança,1.00
5584,10459,Cinta Plana 3 Ton 3 Metros,1.00
5584,10375,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5584,12889,Retificadora diam. 125 mm,1.00
5584,12874,Aparelho de soldar TIG,1.00
5584,10626,Cinta Plana 3 Ton 3 Metros,1.00
5584,10381,Garra de Chapa,1.00
5584,12902,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,12877,Aparelho de soldar,1.00
5584,12872,"Aparafusadora de impacto 3/4""",1.00
5584,10384,"Aparafusadora Pneumática de Impacto 3/4""",1.00
5584,12905,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,12880,Retificadora diam.125 mm,1.00
5584,12875,Aparelho de soldar TIG,1.00
5584,10400,"Diferencial de 0,5 Ton",1.00
5584,12915,Mangueira de Oxicorte,1.00
5584,12883,Retificadora diam.125 mm - Perdido Contentor 12,1.00
5584,12882,Retificadora diam.125 mm,1.00
5584,10436,Extensão CEE - Schuko Simples,1.00
5584,12918,Mangueira de Oxicorte,1.00
5584,12899,Berbequim de Base Magnética,1.00
5584,12901,Berbequim de pedra (SDS MAX),1.00
5584,10461,Cinta Plana 3 Ton 3 Metros,1.00
5584,13496,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,12919,Mangueira de Oxicorte,1.00
5584,12904,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,10963,Nível Laser,1.00
5584,13509,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,13497,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,12914,Mangueira de Oxicorte,1.00
5584,12688,Arnês de Segurança,1.00
5584,13512,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,13500,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,12917,Mangueira de Oxicorte,1.00
5584,12871,"Aparafusadora de impacto 3/4""",1.00
5584,13499,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,13510,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,13502,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,12878,Aparelho de soldar,1.00
5584,13513,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,12881,Retificadora diam.125 mm,1.00
5584,13516,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,12884,Retificadora diam.125 mm,1.00
5584,14374,Estufa de Eletrodos,1.00
5584,12900,Berbequim de Base Magnética,1.00
5584,12903,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5584,12916,Mangueira de Oxicorte,1.00
5584,13498,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,13501,Cinta Plana 1 Ton 2 Metros (fina),1.00
5584,13511,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,13514,Cinta Plana 2 Ton 2 Metros Fina,1.00
5584,13822,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5584,14092,Serrote de fita - Contrato Almina,1.00
5584,14131,Tripé em alumínio com elevador,1.00
5582,5007,Chave de Pancada Luneta 30,3.00
5582,5018,Chave de Pancada Luneta 50,1.00
5582,5000,Chave de Pancada Luneta 27,2.00
5582,4999,Chave de Pancada Luneta 24,2.00
5582,5017,Chave de Pancada Luneta 46,4.00
5582,5021,Chave de Pancada Boca 30,2.00
5582,5161,Chave de Pancada Luneta 75,1.00
5582,5009,Chave de Pancada Luneta 36,5.00
5582,5158,Chave de Pancada Luneta 60,1.00
5582,5156,Chave de Pancada Luneta 55,1.00
5582,5164,Chave de Pancada Boca 24,2.00
5582,5025,Chave de Pancada Boca 36,5.00
5582,5168,Chave de Pancada Boca 55,1.00
5582,5159,Chave de Pancada Luneta 65,1.00
5582,5296,Chave de Pancada Boca 27,3.00
5582,5028,Chave de Pancada Boca 46,3.00
5582,5377,Chave de Pancada Luneta 34,2.00
5582,5166,Chave de Pancada Boca 50,1.00
5582,16613,Chave de Pancada Luneta 38,4.00
5582,5160,Chave de Pancada Luneta 70,1.00
5582,16822,Serra-Sabre,1.00
5582,5169,Chave de Pancada Boca 60,1.00
5582,5170,Chave de Pancada Boca 65,1.00
5582,5172,Chave de Pancada Boca 75,1.00
5581,2391,Contentor de Ferramenta Nº6 ( VENDIDO IC ),1.00
5580,16819,Marreta Anti-Chispa 2kg,2.00
5579,16819,Marreta Anti-Chispa 2kg,2.00
5578,2323,Máquina de corte a plasma,1.00
5577,16793,Extintor Pó-Químico ABC,1.00
5575,9343,Projetor LED,1.00
5575,9345,Projetor LED,1.00
5575,10157,Projetor LED com bateria,1.00
5575,13620,Projetor LED,1.00
5570,14284,Fato Tyvek Cinza Cat. 1 - XXL,2.00
5570,14282,Fato Tyvek Cinza Cat. 1 - L,5.00
5570,8191,Óculos de proteção,16.00
5570,16814,Endoscópio,1.00
5570,14286,Fato Tyvek Branco Cat. 3 - XL,3.00
5569,16730,Cilindro Hidráulico 30 Ton,1.00
5569,10364,Bomba Hidráulica 700 bar,1.00
5567,2741,Cilindro Hidráulico 16 Ton,1.00
5567,3625,Extensão Tripla 220V,1.00
5567,3020,"Diferencial de 1,5 Ton",1.00
5567,3761,Bomba Hidráulica,1.00
5567,3432,Rebolo (Retificadora direta),1.00
5567,4043,Máquina de Indução Magnética,1.00
5567,3492,"Aparafusadora de impacto a bateria 1/2""",1.00
5567,6248,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5567,3634,Chicote CEE - Schuko Triplo,1.00
5567,6540,"Aparafusadora de impacto a bateria 1/2""",1.00
5567,4758,Projetor LED a bateria,1.00
5567,10936,Extensão 32 Amp. 4 Pinos,1.00
5567,3907,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
5567,8487,Retificadora diam. 125 mm,1.00
5567,4838,Arnês de Segurança,1.00
5567,8824,Aparelho de soldar - Artigo Furtado ao Fernando Campos,1.00
5567,4968,"Aparafusadora Pneumática de Impacto 3/4""",1.00
5567,9820,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5567,5693,Arnês de Segurança,1.00
5567,10935,Baú de Arrumação,1.00
5567,6475,Diferencial de 1 Ton,1.00
5567,12683,"Diferencial de 0,5 Ton",1.00
5567,10934,Berbequim de base magnética,1.00
5567,6928,"Diferencial de 0,5 Ton",1.00
5567,12685,Mangueira de Ar,1.00
5567,9476,"Puxa 0,25 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5567,12746,Mangueira de Ar (branca),1.00
5567,9508,Berbequim a bateria,1.00
5567,9598,Retificadora diam. 180 mm,1.00
5564,8368,Malão,1.00
5564,8370,Bancada com torno,1.00
5564,8369,Malão,1.00
5563,16812,Barrilete (distribuir de ar),1.00
5562,16811,Máquina de lavagem de água quente,1.00
5561,8225,Grampo grande  - 800mm a 900mm,2.00
5561,6067,Extrator / Ventilador de Ar,1.00
5561,3540,Extensão de Alicate,1.00
5561,7309,Grampo médio  - 500mm a 600mm,2.00
5560,13312,Cinta Plana 1 Ton 1 Metro,1.00
5560,9734,Chicote CEE - Schuko Simples,1.00
5560,5640,Arnês de Segurança,1.00
5560,13276,Cinta Plana 1 Ton 1 Metro,1.00
5560,13315,Cinta Plana 1 Ton 1 Metro,1.00
5560,13317,Cinta Plana 1 Ton 1 Metro,1.00
5560,10842,"Cinta Plana 2 Ton 1,5 Metros",1.00
5560,16807,Cinta Plana 2 Ton 2 Metros,1.00
5560,13325,Chicote CEE - Schuko Triplo,1.00
5560,14928,Chicote CEE - Schuko Triplo,1.00
5559,6188,Berbequim a bateria,1.00
5559,9857,Berbequim a bateria,1.00
5559,14934,Berbequim a bateria,1.00
5558,4798,"Aparafusadora Pneumática de Impacto 1""",1.00
5558,6075,Extrator / Ventilador de Ar,1.00
5558,7310,Alavanca 1500 - 1600mm,8.00
5558,4797,"Aparafusadora Pneumática de Impacto 1""",1.00
5558,5711,"Aparafusadora Pneumática de Impacto 1""",1.00
5558,16800,Monorail com movimento por correntes (carrinho de vigas),1.00
5558,15822,"Jogo de Chaves de Caixa 1"" com roquete",1.00
5558,16801,Guincho Eléctrico 2 TON ( corrente dupla)),1.00
5556,10012,Máquina de Indução Magnética,1.00
5554,2391,Contentor de Ferramenta Nº6 ( VENDIDO IC ),1.00
5552,4691,Chave Hidráulica de Torque 4500 Nm,1.00
5551,2785,Extensão Tripla 220V,1.00
5551,5094,Diferencial de 1 Ton,1.00
5551,3531,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5551,4921,"Aparafusadora de impacto a bateria 1/2""",1.00
5551,2865,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
5551,6164,Retificadora diam. 125 mm,1.00
5551,3711,Diferencial de 1 Ton,1.00
5551,11042,Extensão tripla 220V,1.00
5551,3736,Extensão Tripla 220V,1.00
5551,15170,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
5551,4649,"Aparafusadora de impacto a bateria 1/2""",1.00
5551,13275,Cinta Plana 1 Ton 1 Metro,1.00
5551,7679,Caixa de Ferramenta Mecânico,1.00
5551,13304,Cinta Plana 1 Ton 1 Metro,1.00
5551,15458,Cinta Plana 1 Ton 2 Metros,1.00
5551,15868,Cinta Plana 1 Ton 2 Metros,1.00
5549,8651,Extrator / Ventilador de Ar,1.00
5542,15300,Luva Eletricista Tam. 10,3.00
5541,13632,Projetor LED a bateria,1.00
5541,15298,Luva Eletricista Tam. 8,12.00
5541,4265,Retificadora a bateria diam. 125 mm,1.00
5541,14281,Filtro de Partículas P3 R 2138,10.00
5541,8256,"Fato Químico XL Tipo 3,4,5,6",7.00
5540,16735,Aparafusadora de bits a bateria,1.00
5539,14970,Antiqueda retrátil,1.00
5536,16720,Berbequim a bateria - Perdido Contentor 12,1.00
5536,16718,Retificadora diam. 230 mm,1.00
5536,9492,Berbequim de base magnética,1.00
5536,16721,Berbequim pedra / ferro,1.00
5536,16719,"Aparafusadora de impacto a bateria 1/2""",1.00
5534,16706,Maçarico de corte (Lança de corte),1.00
5533,2436,Retificadora diam. 125 mm,1.00
5533,14923,Retificadora diam. 125 mm,1.00
5533,7268,Retificadora diam. 125 mm,1.00
5533,3027,Retificadora diam. 125 mm,1.00
5530,4907,Serra-Sabre a bateria,1.00
5530,12971,Arnês de Segurança - Perdido CT30,1.00
5530,9876,Arnês de Segurança,1.00
5530,14100,Ventilador / Aquecedor,1.00
5528,16715,Serra-Sabre a bateria,1.00
5528,16714,Berbequim de pedra (Torna SDS MAX),1.00
5528,16713,Berbequim de Base Magnética,1.00
5528,16716,Serra-Sabre,1.00
5527,16707,Aparelho de soldar,1.00
5527,16711,"Tarraxa elétrica 1/2"" - 2""",1.00
5527,16709,Berbequim de base magnética,1.00
5527,16708,Aparelho de soldar,1.00
5526,5791,Pimenteiro (Quadro Elétrico),1.00
5526,3267,Extensão 32 Amp. 4 Pinos,1.00
5526,15045,Extensão 63 Amp. 5 Pinos,1.00
5526,6412,Extensão 63 Amp. 5 Pinos,1.00
5526,8103,Retificadora diam. 125 mm,1.00
5526,13243,"Antiqueda retrátil 3,3M",1.00
