ID,NAME,SUBFAMILYID
118110,Retificadora diam. 125 mm,863
118111,Retificadora diam. 125 mm,863
118112,Retificadora diam. 125 mm,863
118113,Retificadora diam. 125 mm,863
118114,Retificadora diam. 125 mm,863
118115,Retificadora diam. 125 mm,863
118116,Retificadora diam. 125 mm,863
118117,Retificadora diam. 125 mm,863
118118,Retificadora diam. 125 mm,863
118119,Retificadora diam. 125 mm,863
118120,Retificadora diam. 125 mm,863
118121,Retificadora diam. 125 mm,863
118122,Retificadora diam. 125 mm,863
118123,Retificadora diam. 125 mm,863
118124,Retificadora diam. 125 mm,863
118125,"Aparafusadora de impacto a bateria 3/4""",940
118126,Retificadora diam. 125 mm,863
118127,"Bits Sextavados Interior/Exterior 1/4""",1510
118128,Alcaiata fêmea M6 (Olhal de Suspensão),519
118129,Alcaiata fêmea M6 (Olhal de Suspensão),519
118130,Alcaiata fêmea M6 (Olhal de Suspensão),519
118131,Alcaiata fêmea M6 (Olhal de Suspensão),519
118132,Alcaiata fêmea M6 (Olhal de Suspensão),519
118133,Alcaiata fêmea M6 (Olhal de Suspensão),519
118134,Alcaiata macho M8 (Olhal de Suspensão),521
118135,Alcaiata macho M8 (Olhal de Suspensão),521
118136,Alcaiata fêmea M8 (Olhal de Suspensão),519
118137,Alcaiata fêmea M8 (Olhal de Suspensão),519
118138,Alcaiata fêmea M8 (Olhal de Suspensão),519
118139,Alcaiata fêmea M8 (Olhal de Suspensão),519
118140,Alcaiata macho M10 (Olhal de Suspensão),521
118141,Alcaiata fêmea M10 (Olhal de Suspensão),519
118142,Alcaiata fêmea M10 (Olhal de Suspensão),519
118143,Alcaiata fêmea M10 (Olhal de Suspensão),519
118144,Alcaiata fêmea M10 (Olhal de Suspensão),519
118145,Alcaiata fêmea M10 (Olhal de Suspensão),519
118146,Alcaiata fêmea M10 (Olhal de Suspensão),519
118147,Alcaiata macho M12 (Olhal de Suspensão),521
118148,Alcaiata macho M12 (Olhal de Suspensão),521
118149,Alcaiata fêmea M12 (Olhal de Suspensão),519
118150,Alcaiata fêmea M12 (Olhal de Suspensão),519
118151,Alcaiata fêmea M12 (Olhal de Suspensão),519
118152,Alcaiata fêmea M12 (Olhal de Suspensão),519
118153,Alcaiata fêmea M12 (Olhal de Suspensão),519
118154,Alcaiata fêmea M12 (Olhal de Suspensão),519
118155,Alcaiata fêmea M16 (Olhal de Suspensão),519
118156,Alcaiata fêmea M16 (Olhal de Suspensão),519
118157,Alcaiata fêmea M16 (Olhal de Suspensão),519
118158,Alcaiata fêmea M16 (Olhal de Suspensão),519
118159,Alcaiata fêmea M16 (Olhal de Suspensão),519
118160,Alcaiata fêmea M20 (Olhal de Suspensão),519
118161,Alcaiata fêmea M20 (Olhal de Suspensão),519
118162,Alcaiata fêmea M20 (Olhal de Suspensão),519
118163,Alcaiata fêmea M20 (Olhal de Suspensão),519
118164,Alcaiata fêmea M20 (Olhal de Suspensão),519
118165,Alcaiata macho M24 (Olhal de Suspensão),521
118166,Alcaiata macho M24 (Olhal de Suspensão),521
118167,Alcaiata macho M24 (Olhal de Suspensão),521
118168,Alcaiata macho M24 (Olhal de Suspensão),521
118169,Alcaiata fêmea M24 (Olhal de Suspensão),519
118170,Alcaiata fêmea M24 (Olhal de Suspensão),519
118171,Alcaiata fêmea M24 (Olhal de Suspensão),519
118172,Alcaiata fêmea M24 (Olhal de Suspensão),519
118173,Alcaiata fêmea M24 (Olhal de Suspensão),519
118174,Alcaiata fêmea M24 (Olhal de Suspensão),519
118175,Alcaiata Macho M27 (Olhal de Suspensão),521
118176,Alcaiata fêmea M27 (Olhal de Suspensão),519
118177,Alcaiata fêmea M27 (Olhal de Suspensão),519
118178,Alcaiata fêmea M27 (Olhal de Suspensão),519
118179,Alcaiata fêmea M27 (Olhal de Suspensão),519
118180,Alcaiata fêmea M30 (Olhal de Suspensão),519
118181,Alcaiata fêmea M30 (Olhal de Suspensão),519
118182,"Manilha de 1/2""",1002
118183,"Manilha de 1/2""",1002
118184,"Manilha de 1/2""",1002
118185,"Manilha de 1/2""",1002
118186,"Manilha de 1/2""",1002
118187,"Manilha de 1/2""",1002
118188,"Manilha de 1/2""",1002
118189,"Manilha de 1/2""",1002
118190,"Manilha de 1/2""",1002
118191,"Manilha de 1/2""",1002
118192,"Manilha de 5/8""",1001
118193,"Manilha de 5/8""",1001
118194,"Manilha de 5/8""",1001
118195,"Manilha de 5/8""",1001
118196,"Manilha de 5/8""",1001
118197,"Manilha de 5/8""",1001
118198,"Manilha de 5/8""",1001
118199,"Manilha de 5/8""",1001
118200,"Manilha de 5/8""",1001
118201,"Manilha de 5/8""",1001
118202,"Manilha 3/4""",1000
118203,"Manilha 3/4""",1000
118204,"Manilha 3/4""",1000
118205,"Manilha 3/4""",1000
118206,"Manilha de 1""",998
118207,"Manilha de 1""",998
118208,"Manilha de 1""",998
118209,"Manilha de 1""",998
118210,"Manilha de 1""",998
118211,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118212,ANTORCHA SEMI,1920
118213,Retificadora diam. 125 mm,863
118214,Retificadora diam. 125 mm,863
118215,Retificadora diam. 125 mm,863
118216,Retificadora diam. 125 mm,863
118217,Retificadora diam. 125 mm,863
118218,Retificadora diam. 125 mm,863
118219,Retificadora diam. 125 mm,863
118220,Retificadora diam. 125 mm,863
118221,Retificadora diam. 125 mm,863
118222,Retificadora diam. 125 mm,863
118223,Retificadora diam. 125 mm,863
118224,Pistola de Ponteiros / Sagui de Ponteiros,1114
118225,Pistola de Ponteiros / Sagui de Ponteiros,1114
118226,Arnês de Segurança,533
118227,Arnês de Segurança,533
118228,Cilindro Hidráulico 30 Ton,591
118229,Aparafusadora a Bateria,940
118230,Aparafusadora a Bateria,526
118231,Aparafusadora a Bateria,526
118232,BAUL HERRAMIENTAS,1885
118233,CAJA HERRAMIENTAS,1884
118234,Arnês de Segurança,533
118235,Arnês de Segurança,533
118236,Arnês de Segurança,533
118237,Arnês de Segurança,533
118238,Arnês de Segurança,533
118239,Arnês de Segurança,533
118240,Arnês de Segurança,533
118241,Arnês de Segurança,533
118242,Arnês de Segurança,533
118243,Arnês de Segurança,533
118244,Arnês de Segurança,533
118245,Arnês de Segurança,533
118246,Arnês de Segurança,533
118247,Arnês de Segurança,533
118248,Arnês de Segurança,533
118249,Arnês de Segurança,533
118250,Arnês de Segurança,533
118251,Arnês de Segurança,533
118252,"Manilha de 1""",998
118253,"Manilha de 1""",998
118254,"Manilha de 1""",998
118255,"Manilha de 1""",998
118256,"Manilha de 1""",998
118257,ABRAZADERA SINFIN 8-16 W2,2158
118258,PLATO VELCRO Ø150,1840
118259,GUANTE DESECHABLE 580BL T-9,2084
118260,528015 CRISTAL INTERIOR SPEEDGLAS 9100X,1845
118261,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
118262,Curvadora de Perfis,1521
118263,Projetor LED,830
118264,Projetor LED,830
118265,Projetor LED,830
118266,Projetor LED,830
118267,Projetor LED,830
118268,Projetor LED,830
118269,Projetor LED,830
118270,Projetor LED,830
118271,Projetor LED,830
118272,Projetor LED,830
118273,Projetor LED,830
118274,Projetor LED,830
118275,Projetor LED,830
118276,Projetor LED,830
118277,Projetor LED,830
118278,Projetor LED - Perdido no Contentor 47,830
118279,Projetor LED,830
118280,Projetor LED,830
118281,Projetor LED,830
118282,Projetor LED,830
118283,Projetor LED,830
118284,Projetor LED,830
118285,Projetor LED,830
118286,Projetor LED,830
118287,Projetor LED,830
118288,Projetor LED,830
118289,ROLLO BURBUJA 150CMX120CM,2053
118290,Alcaiata fêmea M27 (Olhal de Suspensão),519
118291,Alcaiata fêmea M27 (Olhal de Suspensão),519
118292,Alcaiata fêmea M27 (Olhal de Suspensão),519
118293,Alcaiata fêmea M27 (Olhal de Suspensão),519
118294,Alcaiata fêmea M27 (Olhal de Suspensão),519
118295,Alcaiata fêmea M24 (Olhal de Suspensão),519
118296,Alcaiata fêmea M24 (Olhal de Suspensão),519
118297,Alcaiata fêmea M24 (Olhal de Suspensão),519
118298,Alcaiata fêmea M24 (Olhal de Suspensão),519
118299,Alcaiata fêmea M24 (Olhal de Suspensão),519
118300,Alcaiata fêmea M24 (Olhal de Suspensão),519
118301,"Manilha 3/4""",1000
118302,"Manilha 3/4""",1000
118303,"Manilha 3/4""",1000
118304,"Manta lã de rocha ROCKWOOL  dens. 100kg/m3, 2400x1000x120mm",1971
118305,Alcaiata fêmea M24 (Olhal de Suspensão),519
118306,Alcaiata fêmea M24 (Olhal de Suspensão),519
118307,Alcaiata fêmea M24 (Olhal de Suspensão),519
118308,Alcaiata fêmea M24 (Olhal de Suspensão),519
118309,Alcaiata fêmea M24 (Olhal de Suspensão),519
118310,Alcaiata fêmea M24 (Olhal de Suspensão),519
118311,Alcaiata fêmea M24 (Olhal de Suspensão),519
118312,Alcaiata fêmea M24 (Olhal de Suspensão),519
118313,Alcaiata fêmea M24 (Olhal de Suspensão),519
118314,Alcaiata fêmea M24 (Olhal de Suspensão),519
118315,Alcaiata fêmea M24 (Olhal de Suspensão),519
118316,Alcaiata fêmea M24 (Olhal de Suspensão),519
118317,Alcaiata fêmea M20 (Olhal de Suspensão),519
118318,Alcaiata fêmea M20 (Olhal de Suspensão),519
118319,Alcaiata fêmea M20 (Olhal de Suspensão),519
118320,Alcaiata fêmea M20 (Olhal de Suspensão),519
118321,Alcaiata fêmea M20 (Olhal de Suspensão),519
118322,Alcaiata fêmea M20 (Olhal de Suspensão),519
118323,Alcaiata fêmea M20 (Olhal de Suspensão),519
118324,Alcaiata fêmea M20 (Olhal de Suspensão),519
118325,Alcaiata fêmea M20 (Olhal de Suspensão),519
118326,Alcaiata fêmea M20 (Olhal de Suspensão),519
118327,Alcaiata fêmea M20 (Olhal de Suspensão),519
118328,Alcaiata fêmea M20 (Olhal de Suspensão),519
118329,Alcaiata fêmea M20 (Olhal de Suspensão),519
118330,Alcaiata fêmea M20 (Olhal de Suspensão),519
118331,Alcaiata fêmea M20 (Olhal de Suspensão),519
118332,Aparelho de soldar,527
118333,Aparelho de soldar,527
118334,Aparelho de soldar,527
118335,Aparelho de soldar,527
118336,Aparelho de soldar,527
118337,Máquina de Pintura,1506
118338,Extensão Tripla 230V - Perdido Contentor 27,660
118339,Extensão Tripla 230V,660
118340,Extensão Tripla 230V,660
118341,Alcaiata fêmea M20 (Olhal de Suspensão),519
118342,Alcaiata fêmea M20 (Olhal de Suspensão),519
118343,Alcaiata fêmea M20 (Olhal de Suspensão),519
118344,Alcaiata fêmea M20 (Olhal de Suspensão),519
118345,Alcaiata fêmea M20 (Olhal de Suspensão),519
118346,Alcaiata fêmea M20 (Olhal de Suspensão),519
118347,Alcaiata fêmea M20 (Olhal de Suspensão),519
118348,Alcaiata fêmea M20 (Olhal de Suspensão),519
118349,Alcaiata fêmea M20 (Olhal de Suspensão),519
118350,Alcaiata fêmea M20 (Olhal de Suspensão),519
118351,Alcaiata fêmea M20 (Olhal de Suspensão),519
118352,Alcaiata fêmea M20 (Olhal de Suspensão),519
118353,Alcaiata fêmea M20 (Olhal de Suspensão),519
118354,Alcaiata fêmea M20 (Olhal de Suspensão),519
118355,Alcaiata fêmea M20 (Olhal de Suspensão),519
118356,Alcaiata fêmea M20 (Olhal de Suspensão),519
118357,"Manilha de 5/8"" - Perdido Contentor 27",1001
118358,Alcaiata fêmea M20 (Olhal de Suspensão),519
118359,Alcaiata fêmea M20 (Olhal de Suspensão),519
118360,Alcaiata fêmea M20 (Olhal de Suspensão),519
118361,Alcaiata fêmea M20 (Olhal de Suspensão),519
118362,Alcaiata fêmea M20 (Olhal de Suspensão),519
118363,Alcaiata fêmea M12 (Olhal de Suspensão),519
118364,CEPILLO SATINADORA MIXED 110X100X19 P120,2127
118365,CEPILLO SATINADORA FLAP 100X100X19 MD,2127
118366,CEPILLO SATINADORA LWM 100X100X19 A108/80,2127
118367,SATINADORA FLEX SBE 14-3 100 TRINOXFLEX,2216
118368,SATINADORA FLEX SBE 14-3 100 TRINOXFLEX,2216
118369,SATINADORA FLEX SBE 14-3 100 TRINOXFLEX,2216
118370,SATINADORA FLEX SBE 14-3 100 TRINOXFLEX,2216
118371,AMOLADORA RECTA METABO GE950 GPLUS,1861
118372,AMOLADORA RECTA METABO GE950 GPLUS,1861
118373,AMOLADORA RECTA METABO GE950 GPLUS,1861
118374,Escada 3 Degraus,649
118375,Capacete Petzl,1810
118376,Capacete Petzl,1810
118377,Capacete Petzl,1810
118378,Capacete Petzl,1810
118379,Extensão Tripla 230V,660
118380,Extensão Tripla 230V,660
118381,Capacete Petzl,1810
118382,Capacete Petzl,1810
118383,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
118384,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
118385,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
118386,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
118387,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
118388,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
118389,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
118390,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
118391,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
118392,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
118393,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
118394,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
118395,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
118396,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
118397,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
118398,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
118399,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
118400,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
118401,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
118402,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
118403,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
118404,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
118405,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
118406,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
118407,Chicote 63 Amp. 4 Pinos - 63 Amp. 5 Pinos,959
118408,Mangueira de Ar,531
118409,Mangueira de Ar,531
118410,"Coquilha lã de rocha dens. 100kg/m3, Ø 21x30mm",1956
118411,"Coquilha lã de rocha dens. 100kg/m3, Ø 21x40mm",1956
118412,"Coquilha lã de rocha dens. 100kg/m3, Ø 21x50mm",1956
118413,"Coquilha lã de rocha dens. 100kg/m3, Ø 21x60mm",1956
118414,"Coquilha lã de rocha dens. 100kg/m3, Ø 33x30mm",1956
118415,"Coquilha lã de rocha dens. 100kg/m3, Ø 33x40mm",1956
118416,"Coquilha lã de rocha dens. 100kg/m3, Ø 33x50mm",1956
118417,"Coquilha lã de rocha dens. 100kg/m3, Ø 33x60mm",1956
118418,Chicote 16 Amp. 5 Pinos - 32 Amp. 5 Pinos,957
118419,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118420,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118421,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118422,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118423,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118424,Chicote 16 Amp. 5 Pinos - 32 Amp. 4 Pinos,957
118425,Extensão Tripla 230V,660
118426,Extensão Tripla 230V,660
118427,Extensão Tripla 230V,660
118428,Extensão Tripla 230V,660
118429,Extensão Tripla 230V,660
118430,Extensão Tripla 230V,660
118431,Extensão Tripla 230V,660
118432,Extensão Tripla 230V,660
118433,Extensão Tripla 230V,660
118434,Retificadora de cabeça plana diam. 125 mm,863
118435,Retificadora de cabeça plana diam. 125 mm,863
118436,Retificadora de cabeça plana diam. 125 mm,863
118437,Rebolo (Retificadora direta),843
118438,Rebolo (Retificadora direta),843
118439,Rebolo (Retificadora direta),843
118440,Rebolo (Retificadora direta),843
118441,Rebolo (Retificadora direta),843
118442,Rebolo (Retificadora direta),843
118443,Retificadora diam. 230 mm,866
118444,Retificadora diam. 230 mm,866
118445,Retificadora diam. 230 mm,866
118446,Retificadora diam. 230 mm,866
118447,Retificadora diam. 230 mm,866
118448,Retificadora diam. 230 mm,866
118449,Retificadora diam. 230 mm,866
118450,Retificadora diam. 230 mm,866
118451,Retificadora diam. 230 mm,866
118452,Retificadora diam. 230 mm,866
118453,Retificadora diam. 125 mm,863
118454,Retificadora diam. 125 mm,863
118455,Retificadora diam. 125 mm,863
118456,Retificadora diam. 125 mm,863
118457,Retificadora diam. 125 mm,863
118458,Retificadora diam. 125 mm,863
118459,Retificadora diam. 125 mm,863
118460,Retificadora diam. 125 mm - Perdido Contentor 27,863
118461,Retificadora diam. 125 mm,863
118462,Retificadora diam. 125 mm,863
118463,Extensão Tripla 230V,660
118464,Extensão Tripla 230V,660
118465,Retificadora diam. 125 mm,863
118466,Retificadora diam. 125 mm,863
118467,Retificadora diam. 125 mm,863
118468,Retificadora diam. 125 mm,863
118469,Retificadora diam. 125 mm,863
118470,Retificadora diam. 125 mm,863
118471,Retificadora diam. 125 mm,863
118472,Retificadora diam. 125 mm,863
118473,Retificadora diam. 125 mm,863
118474,Retificadora diam. 125 mm,863
118475,Retificadora diam. 125 mm,863
118476,Extensão 16 Amp. 4 Pinos,656
118477,Retificadora diam. 125 mm,863
118478,Retificadora diam. 125 mm,863
118479,Retificadora diam. 125 mm,863
118480,Retificadora diam. 125 mm,863
118481,Retificadora diam. 125 mm,863
118482,Projetor LED,830
118483,Projetor LED - Perdido no Contentor 47,830
118484,Projetor LED,830
118485,Projetor LED,830
118486,Extensão Tripla 230V,660
118487,Extensão Tripla 230V,660
118488,Extensão Tripla 230V,660
118489,Extensão Tripla 230V,660
118490,Extensão Tripla 230V,660
118491,Extensão Tripla 230V,660
118492,Extensão Tripla 230V,660
118493,Extensão Tripla 230V,660
118494,Extensão Tripla 230V,660
118495,Extensão Tripla 230V,660
118496,FOCO ELECTRICO 50W,2091
118497,FOCO ELECTRICO 50W,2091
118498,CARRO TRANSPORTE PLEGABLE,2129
118499,BOMBA SOPLADORA,2135
118500,Projetor LED a bateria,801
118501,Projetor LED a bateria,801
118502,Projetor LED a bateria,801
118503,CURVADORA MANUAL,2002
118504,Projetor LED a bateria,801
118505,Projetor LED a bateria,801
118506,Chave Luneta Aberta 19-22,1771
118507,Chave Luneta Aberta 24-27,1771
118508,Chave Luneta Aberta 30-32,1771
118509,Chave Luneta Aberta 36-41,1771
118510,Tocha MIG MAG  305G Kemppi,1022
118511,Tocha MIG MAG  305G Kemppi,1022
118512,Pinça Amperimétrica,2217
118513,Berbequim a Bateria,538
118514,Berbequim a Bateria,538
118515,Berbequim a Bateria,538
118516,Berbequim a Bateria,538
118517,Berbequim a Bateria,538
118518,Berbequim a Bateria,538
118519,Berbequim a Bateria,538
118520,Berbequim a Bateria,538
118521,Berbequim a Bateria,538
118522,Berbequim a Bateria,538
118523,"Aparafusadora de impacto a bateria 1/2""",940
118524,"Aparafusadora de impacto a bateria 1/2""",940
118525,"Aparafusadora de impacto a bateria 1/2""",940
118526,"Aparafusadora de impacto a bateria 1/2""",940
118527,"Aparafusadora de impacto a bateria 1/2""",940
118528,Retificadora de cabeça plana diam. 125 mm,863
118529,Retificadora de cabeça plana diam. 125 mm,863
118530,Retificadora de cabeça plana diam. 125 mm,863
118531,Retificadora de cabeça plana diam. 125 mm,863
118532,Retificadora de cabeça plana diam. 125 mm,863
118533,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118534,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118535,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118536,Monorail (carrinho de vigas),772
118537,CLAVIJA MACHO 16A 5P,2122
118538,528025 CUBREFILTRO INTERIOR 9100XX/G5-01 (5UD),1845
118539,PISTOLA MB15 EVO 4M.,1920
118540,TALADRO MILWAUKEE,1869
118541,ALARGADERA TAMBOR 3G2.5 25M.,1863
118542,Extensão Tripla 230V,660
118543,Extensão Tripla 230V,660
118544,Extensão Tripla 230V,660
118545,Extensão Tripla 230V,660
118546,Extensão Tripla 230V,660
118547,Extensão Tripla 230V,660
118548,Extensão Tripla 230V,660
118549,Extensão Tripla 230V,660
118550,Extensão Tripla 230V,660
118551,Extensão Tripla 230V,660
118552,PISTOLA MB501,1920
118553,SOPLETE ACETILENO,2020
118554,BOMBA HIDRAULICA,1881
118555,CILINDRO HIDRAULICO,1882
118556,Escantilhão soldadura 60mm,1764
118557,Retificadora diam. 125 mm,863
118558,Retificadora diam. 125 mm,863
118559,Garra de Vigas,698
118560,"Cinta Plana 1 Ton 1,5 Metros",809
118561,"Cinta Plana 1 Ton 1,5 Metros",809
118562,"Cinta Plana 1 Ton 1,5 Metros",809
118563,"Cinta Plana 1 Ton 1,5 Metros",809
118564,Cinta Plana 1 Ton 3 Metros,809
118565,Cinta Plana 1 Ton 3 Metros,809
118566,Cinta Plana 1 Ton 3 Metros,809
118567,Cinta Plana 1 Ton 3 Metros,809
118568,Berbequim a Bateria,538
118569,PISTOLA MB501,1920
118570,PISTOLA MB501,1920
118571,ALARGADERA 3GX2.5,2111
118572,ALARGADERA 3GX2.5,2111
118573,BAUL HERRAMIENTAS,1885
118574,PISTOLA MB501,1920
118575,PISTOLA MB501,1920
118576,FRONIUS,1867
118577,ALARGADERA TRIPLE,2111
118578,"Chave Dinamométrica 65-450 Nm 3/4""",2176
118579,"Chave Dinamométrica 65-450 Nm 3/4""",2176
118580,AMOLADORA,1858
118581,"Chave Dinamométrica 50 Nm 1/2""",2176
118582,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118583,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118584,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118585,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118586,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118587,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118588,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118589,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118590,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118591,"Jogo de Chaves de Caixa 1/4"" com roquete",709
118592,Andaime Alumínio com rodas (A+B),1195
118593,Andaime Alumínio com rodas (A+B),1195
118594,Andaime Alumínio com rodas (A+B),1195
118595,Andaime Alumínio com rodas (A+B),1195
118596,Bancada com Torno,995
118597,Bancada com Torno,995
118598,Bancada com Torno,995
