DESTINATIONJOBID,ToolingCode,TotalVolume
17783,MAN.CIP.JI2,1.00
17783,CON.LIM.ESC,2.00
17783,CON.LIM.PIA,2.00
17783,ELM.EXT.ETS,1.00
17783,MAN.ELC.D10,2.00
17783,CON.LIM.ESP,2.00
17783,HID.BMB.SIM,2.00
17783,MAN.CIP.CI2,2.00
17783,MAN.RMT.SRH,1.00
17783,CON.LIM.TRP,5.00
17783,HID.CIL.FUR,2.00
17783,MAN.CNT.PL1,10.00
17783,MAN.RES.BAL,2.00
17783,ELM.APR.API,2.00
17783,MAN.ELC.P75,3.00
17783,ELM.RCT.125,1.00
17783,MAN.RES.TAB,2.00
17783,EPI.AUD.TMP,12.00
17783,EPI.LUV.PEL,12.00
17783,EPI.VIS.PRT,6.00
17783,HID.CIL.CHS,1.00
17783,MAN.CHP.BOC,5.00
17783,MAN.CIP.JI3,1.00
17783,MAN.ELC.D05,1.00
17783,MAN.MLH.5/8,2.00
17815,CON.LIM.TRP,25.00
17815,CON.LIM.PLP,2.00
17815,CON.LIM.LPE,2.00
17815,EPI.GLB.BTN,8.00
17815,EPI.GLB.CAP,3.00
17815,EPI.GLB.FCH,18.00
17815,EPI.GLB.FT3,120.00
17815,EPI.VIS.PRT,12.00
17815,EPI.LUV.BRL,32.00
17819,ARM.BAU.BAU,5.00
17819,CON.SLD.TGS,20.00
17819,ELM.APR.API,2.00
17819,CON.PLS.ACP,4.00
17819,ARM.CFE.SER,3.00
17819,ELM.APR.APR,1.00
17819,ELM.CRT.SSB,1.00
17819,CON.SLD.AC2,20.40
17819,CON.ASD.MAP,4.00
17819,ELM.APS.TIG,5.00
17819,ELM.EXT.ETS,18.00
17819,ELM.BRB.CMB,1.00
17819,CON.SLD.VDT,200.00
17819,ELM.ASD.TTG,7.00
17819,ELM.ILU.PBT,1.00
17819,ELM.RCT.180,2.00
17819,CON.TIG.ACE,40.00
17819,ELM.MDG.DAG,1.00
17819,ELM.RCT.125,13.00
17819,ELM.RCT.RBL,6.00
17819,ELM.BRB.BAT,1.00
17819,ELM.RCT.230,3.00
17819,ELT.EXT.ETS,1.00
17819,ELT.APS.APS,1.00
17819,ELM.BRB.BMG,2.00
17819,ELT.ASD.EXA,1.00
17819,EPI.LUV.TIG,12.00
17819,ELT.CHI.C32,1.00
17819,ELM.CHI.CEE,11.00
17819,ELT.EXT.E32,1.00
17819,EPI.SLD.MCS,4.00
17819,EPI.ANQ.CVA,7.00
17819,ELM.ELC.GUI,1.00
17819,EPI.ANQ.RTR,6.00
17819,MAN.APS.AAS,1.00
17819,HID.BMB.BHB,1.00
17819,ELM.ILU.PRJ,1.00
17819,EPI.ARN.ARN,8.00
17819,MAN.CAD.MET,1.00
17819,HID.BMB.SIM,1.00
17819,ELM.MOM.ESM,1.00
17819,EPI.LUV.PEL,36.00
17819,MAN.CHA.ALC,1.00
17819,HID.CIL.CHP,1.00
17819,ELM.MTB.MET,1.00
17819,GAS.MAN.MAR,3.00
17819,MAN.CHA.ESQ,2.00
17819,HID.CIL.FUR,1.00
17819,ELT.CHI.C63,1.00
17819,HID.CIL.CHS,3.00
17819,MAN.CHA.FTM,2.00
17819,MAN.CHA.ALR,1.00
17819,MAN.CHA.AGL,4.00
17819,MAN.CNT.PL2,18.00
17819,MAN.CHA.REI,2.00
17819,MAN.CHA.JC2,1.00
17819,MAN.CHA.CHF,1.00
17819,MAN.CNT.PL3,8.00
17819,MAN.CHA.RTC,2.00
17819,MAN.CHA.PSL,1.00
17819,MAN.CHA.JC3,1.00
17819,MAN.ELC.MNR,2.00
17819,MAN.CHP.LUN,7.00
17819,MAN.CTB.CTU,1.00
17819,MAN.ELC.D05,3.00
17819,MAN.MLH.3/4,2.00
17819,MAN.CIP.CI1,5.00
17819,MAN.ELC.D10,2.00
17819,MAN.MNL.001,4.00
17819,MAN.MNL.034,6.00
17819,MAN.CNT.PL1,9.00
17819,MAN.RES.TAB,1.00
17819,MAN.MTB.ALT,3.00
17819,MAN.RMT.SRA,1.00
17819,MAN.EAC.EPL,1.00
17819,SEG.CAI.ETT,3.00
17819,MAN.SUP.CAV,1.00
17819,MAN.ELC.P75,3.00
17819,PNE.MNG.ARC,3.00
17819,MAN.SUP.PPT,1.00
17819,PNE.RCT.125,1.00
17819,MAN.TRA.GRD,1.00
17819,PNE.MAG.MAG,1.00
17819,SEG.PSO.C1S,1.00
17864,EPI.RSP.FG2,160.00
17864,EPI.VIS.SBP,10.00
17869,MAT.ACM.AMM,4.00
17869,EPI.ARN.ARN,1.00
17869,MAN.CAD.MET,2.00
17869,ELM.RCT.RBL,1.00
17869,EPI.LUV.PEL,24.00
17869,EPI.ANQ.CVA,1.00
17915,ELM.EXT.ETS,6.00
17915,ARM.CFE.MEC,1.00
17915,CON.RCT.DS1,150.00
17915,ARM.KIT.ACS,1.00
17915,EPI.ANQ.ABS,3.00
17915,ELM.RCT.125,4.00
17915,EPI.ARN.ARN,3.00
17915,EPI.ASC.PUN,3.00
17915,EPI.CEA.CAP,2.00
17915,EPI.ANQ.BCK,3.00
17915,EPI.CON.MQL,9.00
17915,EPI.DES.RIG,2.00
17915,EPI.DES.IDS,2.00
17917,ARM.CTT.CTA,1.00
17917,ARM.CTT.CTF,1.00
17917,ARM.MAL.MBA,3.00
17917,ARM.CFE.MEC,4.00
17917,CON.FIT.PPL,10.00
17917,CON.FIT.PLT,4.00
17917,CON.FRC.CFW,1.00
17917,CON.ABR.JMM,1.00
17917,CON.FMD.CPA,6.00
17917,CON.FIT.SER,100.00
17917,CON.LIX.ESF,18.00
17917,CON.FIT.FIO,1.00
17917,CON.LIM.PIA,14.00
17917,CON.LIX.CRT,4.00
17917,CON.LIX.FLI,30.00
17917,CON.FMC.FXL,17.00
17917,CON.LIM.VSS,1.00
17917,CON.LIX.LMR,18.00
17917,CON.QMC.DBL,28.00
17917,CON.FMD.CLD,5.00
17917,CON.OXI.ISQ,2.00
17917,CON.MDG.GRF,10.00
17917,CON.RCT.DS1,100.00
17917,CON.LIM.ESC,4.00
17917,CON.PLS.ACP,1.00
17917,CON.MIG.BCM,6.00
17917,CON.SLD.CAR,100.00
17917,CON.LIM.ESP,10.00
17917,CON.QMC.CRT,50.00
17917,CON.QMC.SCT,3.00
17917,CON.SLD.TGS,6.00
17917,CON.LIM.SAC,20.00
17917,CON.QMC.DSM,6.00
17917,CON.RCT.DS2,15.00
17917,EPI.GLB.CAP,10.00
17917,CON.LIM.TRP,60.00
17917,CON.QMC.LUB,1.00
17917,CON.RCT.DS3,35.00
17917,EPI.GLB.FQT,6.00
17917,CON.OXI.OAC,15.00
17917,CON.TIG.ACE,8.00
17917,CON.SLD.VDP,30.00
17917,EPI.GLB.FT1,6.00
17917,CON.RCT.DL1,10.00
17917,EPI.GLB.FRQ,10.00
17917,CON.SLD.VDT,50.00
17917,EPI.RSP.FG2,40.00
17917,ELM.APR.API,3.00
17917,EPI.LUV.BOR,16.00
17917,ELM.CHI.CEE,3.00
17917,EPI.VIS.EST,120.00
17917,ELM.ILU.PRJ,2.00
17917,EPI.LUV.LTX,400.00
17917,ELM.EXT.ETS,6.00
17917,GAS.MAN.ACT,3.00
17917,ELM.RCT.125,4.00
17917,EPI.LUV.SOL,24.00
17917,ELM.ILU.PBT,1.00
17917,MAN.CAD.MET,2.00
17917,ELM.THI.MTH,1.00
17917,EPI.VIS.VSR,44.00
17917,EPI.GLB.FT3,106.00
17917,MAN.CHA.CRD,1.00
17917,ELM.TRQ.APR,1.00
17917,MAN.CHA.ALV,1.00
17917,EPI.LUV.ARC,12.00
17917,MAN.CHA.FUN,1.00
17917,ELT.EXT.E32,1.00
17917,MAN.CHA.BU1,2.00
17917,EPI.LUV.LAC,24.00
17917,MAN.CHA.PSL,2.00
17917,ELT.EXT.ETS,1.00
17917,MAN.CHA.SCE,6.00
17917,EPI.RSP.MMM,3.00
17917,MAN.CIP.JI2,2.00
17917,EPI.AUD.TMP,62.00
17917,MAN.CNT.PL5,2.00
17917,EPI.VIS.INT,2.00
17917,MAN.CNT.PL3,2.00
17917,EPI.GLB.BTN,8.00
17917,MAN.CNT.R10,2.00
17917,EPI.VIS.OXI,2.00
17917,MAN.CNT.PL6,2.00
17917,EPI.GLB.FCH,15.00
17917,MAN.ELC.ALF,1.00
17917,GAS.MAN.OXG,3.00
17917,MAN.ELC.D10,2.00
17917,EPI.GLB.FQM,6.00
17917,MAN.RES.BAL,39.00
17917,HID.THI.ACE,6.00
17917,MAN.ELC.D50,1.00
17917,EPI.LUV.PEL,192.00
17917,SEG.CSG.CDC,12.00
17917,MAN.CHA.AJ3,3.00
17917,MAN.MLH.3/4,4.00
17917,EPI.VIS.PRT,12.00
17917,MAN.RMT.CAR,1.00
17917,MAN.CHA.BU5,1.00
17917,SEG.PSO.SPL,42.00
17917,MAN.CHA.AGL,5.00
17917,MAN.CHA.GRI,2.00
17917,MAN.CHA.REI,3.00
17917,MAN.CHA.JC3,2.00
17917,MAN.CHA.XAT,2.00
17917,MAN.CHA.LUN,4.00
17917,MAN.CIP.JI3,2.00
17917,MAN.CHA.MLH,4.00
17917,MAN.CNT.PL2,10.00
17917,MAN.CHA.MRM,6.00
17917,MAN.CNT.PL4,3.00
17917,MAN.CIP.CI2,2.00
17917,MAN.CNT.RD4,1.00
17917,MAN.CNT.PL1,9.00
17917,MAN.LIM.BOR,14.00
17917,MAN.ELC.ALM,1.00
17917,MAN.MLH.001,2.00
17917,MAN.ELC.D15,2.00
17917,MAN.MLH.118,2.00
17917,MAN.ELC.D20,1.00
17917,MAN.MLH.5/8,1.00
17917,MAN.ELC.D30,1.00
17917,MAN.MLH.7/8,5.00
17917,MAN.ELC.P15,2.00
17917,SEG.MNG.AMG,8.00
17917,MAN.ELC.P75,4.00
17917,MAN.RES.TAB,8.00
17922,ARM.BAU.BAU,1.00
17922,CON.MIG.BCM,2.00
17922,CON.LIM.SAC,14.00
17922,ARM.MAL.MBA,2.00
17922,ELT.ASD.MMG,3.00
17922,CON.SLD.70S,48.00
17922,CON.MIG.SBC,2.00
17922,CON.MIG.BTM,8.00
17922,EPI.LUV.NIT,6.00
17922,EPI.GLB.CAP,1.00
17922,CON.QMC.DSM,2.00
17922,CON.MIG.GFI,1.00
17922,ELM.ASD.MMG,1.00
17922,EPI.LUV.LET,4.00
17922,ELT.APS.MIG,2.00
17922,CON.TIG.ACE,5.00
17922,ELT.EXT.E32,4.00
17922,EPI.LUV.PEL,36.00
17922,GAS.MAN.MAR,2.00
17922,ELT.CHI.C32,2.00
17922,MAN.RES.BAL,10.00
17922,EPI.VIS.EST,20.00
17922,ELT.CHI.C63,1.00
17922,EPI.GLB.FRQ,1.00
17922,MAN.APS.AAS,2.00
17924,ARM.BAU.BAU,2.00
17924,CON.FMD.CLD,2.00
17924,CON.FMD.CBC,2.00
17924,ARM.CFE.MEC,1.00
17924,ELM.CHI.CEE,1.00
17924,CON.RCT.DS1,12.00
17924,CON.SLD.AC2,10.20
17924,ELM.RCT.125,2.00
17924,EPI.LUV.SOL,2.00
17924,EPI.LUV.PEL,4.00
17924,ELM.EXT.ETS,2.00
17924,ELT.APS.APS,1.00
17924,ELM.RCT.RBL,1.00
17924,EPI.SLD.MCS,1.00
17924,MAN.CHA.JC3,1.00
17924,EPI.VIS.PRT,2.00
17924,EPI.VIS.VSR,2.00
17924,MAN.APS.AAS,2.00
17924,MAN.CAD.MET,2.00
17925,ARM.CFE.MEC,3.00
17925,ARM.BAU.BAU,2.00
17925,ELM.CHI.CEE,1.00
17925,EPI.GLB.CAP,1.00
17925,ELM.APR.API,1.00
17925,EPI.GLB.FRQ,1.00
17925,ELM.EXT.ETS,1.00
17925,MAN.CAD.MET,2.00
17925,ELM.RCT.125,1.00
17925,EPI.VIS.VSR,2.00
17925,MAN.CHA.JC3,2.00
17925,MAN.ELC.D10,1.00
17925,EPI.AUD.TMP,5.00
17925,MAN.MLH.1/2,4.00
17925,MAN.CNT.PL1,4.00
17925,EPI.LUV.PEL,6.00
17925,MAN.ELC.D15,1.00
17925,EPI.VIS.PRT,5.00
17925,MAN.ELC.P15,2.00
17925,MAN.CIP.JI3,1.00
17925,MAN.ELC.P75,2.00
17925,MAN.CNT.PL2,4.00
17925,MAN.ELC.D05,2.00
17940,CON.RCT.DS1,100.00
17940,ARM.CTT.CTF,1.00
17940,ARM.CFE.MEC,1.00
17940,CON.QMC.CRT,25.00
17940,ELM.BRB.BMG,1.00
17940,CON.FRC.WDL,14.00
17940,ELM.RCT.125,2.00
17940,ELM.CHI.CEE,1.00
17940,EPI.GLB.FCH,6.00
17940,ELM.EXT.ETS,2.00
17940,EPI.AUD.TMP,20.00
17940,GAS.MAN.ACT,1.00
17940,EPI.LUV.ARC,12.00
17940,GAS.MAN.OXG,1.00
17940,EPI.SLD.MCS,1.00
17940,MAN.CNT.PL1,6.00
17940,EPI.LUV.PEL,120.00
17940,GAS.OXI.MNG,2.00
17940,EPI.VIS.PRT,12.00
17940,MAN.CHA.CII,2.00
17940,EPI.RSP.MFP,20.00
17940,MAN.CHA.FTM,1.00
17940,EPI.VIS.VSR,15.00
17940,MAN.ELC.P75,2.00
17940,HID.CIL.CHS,2.00
17940,HID.BMB.SIM,1.00
17940,MAN.CHA.CHF,1.00
17940,MAN.CHA.JC3,1.00
17940,MAN.OXI.MOC,1.00
17965,CON.CRT.CAA,5.00
17965,ELM.ACM.BAT,3.00
17965,CON.QMC.COR,12.00
17965,ELT.EXT.E32,3.00
17965,ELM.ACM.CAR,1.00
17965,ELM.ILU.PBT,2.00
17965,ELM.CRT.SSB,1.00
17965,EPI.GLB.FGN,2.00
17965,PNE.CRT.SSB,1.00
17965,EPI.GLB.BTN,1.00
17965,EPI.RSP.AK1,24.00
17965,EPI.RSP.MMM,2.00
17965,MAN.CTB.CTU,3.00
17977,ARM.CFE.INS,1.00
17977,ELM.BRB.PDR,1.00
17977,ELM.BRB.BAT,1.00
17977,ELM.APR.API,1.00
17977,MAN.CHA.BU1,1.00
17977,ELM.EXT.ETS,2.00
17977,MAN.CHA.JC3,1.00
17977,ELM.ILU.PRJ,2.00
17977,ELM.RCT.125,1.00
17977,MAN.CIP.JI3,1.00
17980,EPI.CEA.CAP,2.00
17980,EPI.ANQ.BCK,2.00
17980,ELM.EQA.PRJ,1.00
17980,ELM.ILU.FCP,1.00
17980,EPI.CON.MQA,3.00
17980,EPI.ASC.PUN,2.00
17980,EPI.ANC.GRI,1.00
17980,EPI.ANQ.ABS,2.00
17980,EPI.DES.RIG,3.00
17980,EPI.CON.MQL,7.00
17980,EPI.CON.MGO,1.00
17980,EPI.ARN.ARN,2.00
17980,EPI.ROL.RLS,1.00
17980,EPI.PRT.PTM,1.00
17980,EPI.ROL.RLB,2.00
17996,ELM.APR.API,1.00
17996,ELM.BRB.PDR,1.00
17996,ARM.CFE.INS,1.00
17996,ELM.BRB.BAT,1.00
17996,MAN.CIP.JI3,1.00
17996,ELM.ILU.PRJ,2.00
17996,ELM.EXT.ETS,2.00
17996,MAN.CHA.JC3,1.00
17996,ELM.RCT.125,1.00
17996,MAN.CHA.BU1,1.00
17997,ELT.APS.ARC,1.00
17997,MAN.CNT.CAR,1.00
17997,ARM.CFE.TUB,3.00
17997,ARM.MAL.MBA,1.00
17997,ELT.ASD.ALA,2.00
17997,PNE.MNG.ARC,3.00
17997,EPI.ARN.ARN,4.00
17997,CON.SLD.CAR,200.00
17997,ELT.EXT.E32,1.00
17997,ELT.CHI.C32,1.00
17997,EPI.LUV.ARC,1.00
17997,ELT.CHI.C63,1.00
17997,EPI.ANQ.CVA,4.00
17997,EPI.SLD.MCS,1.00
17997,EPI.SLD.CPS,1.00
17997,MAN.APS.AAS,1.00
17997,EPI.SLD.CSL,1.00
17997,MAN.CAD.MET,1.00
18006,ARM.CFE.TUB,1.00
18006,ARM.BAU.BAU,1.00
18006,ELM.BRB.FER,1.00
18006,ELM.EXT.ETS,1.00
18006,ELM.BRB.BAT,1.00
18006,MAN.CNT.PL1,3.00
18006,ELM.RCT.125,1.00
18006,MAN.CNT.PL2,3.00
18006,MAN.CNT.PL3,3.00
18006,MAN.ELC.D15,3.00
18006,MAN.ELC.D10,3.00
18006,SEG.CAI.ETT,1.00
18008,ELM.TRQ.CHA,1.00
18014,ELM.APR.API,1.00
18014,EPI.LUV.PEL,8.00
18014,ARM.BAU.BAU,1.00
18014,ARM.CFE.MEC,2.00
18014,ELM.EXT.ETS,2.00
18014,MAN.CHA.JC3,1.00
18014,CON.BRC.CBH,1.00
18014,ARM.CFE.SER,1.00
18014,MAN.CHA.MRM,1.00
18014,MAN.ELC.D20,1.00
18014,ELM.CHI.CEE,2.00
18014,ELM.BRB.PDR,1.00
18014,MAN.CIP.JI3,1.00
18014,MAN.MLH.3/4,5.00
18014,MAN.CNT.PL1,8.00
18014,ELM.RCT.125,2.00
18014,MAN.CNT.PL2,4.00
18014,EPI.AUD.TMP,7.00
18014,MAN.ELC.D15,1.00
18014,EPI.VIS.PRT,7.00
18014,MAN.ELC.P75,2.00
18014,EPI.VIS.VSR,4.00
18016,CON.ASD.MAP,1.00
18016,CON.FIT.FIO,1.00
18016,ARM.CTT.CTF,1.00
18016,ARM.CFE.MEC,4.00
18016,CON.FIT.PPL,3.00
18016,CON.FMC.FXL,27.00
18016,CON.FIT.PLT,4.00
18016,ARM.MAL.MBA,3.00
18016,CON.FMD.CPA,3.00
18016,CON.FMD.CLD,3.00
18016,CON.FRC.WDL,11.00
18016,CON.BRC.CBH,3.00
18016,CON.LIM.LPE,1.00
18016,CON.FRC.AFR,2.00
18016,CON.LIM.PLX,2.00
18016,CON.BRC.SDP,3.00
18016,CON.LIM.PIA,6.00
18016,CON.LIM.ESC,6.00
18016,CON.LIM.VSS,3.00
18016,CON.LIM.TRP,25.00
18016,CON.OXI.ISQ,2.00
18016,CON.LIM.ESP,12.00
18016,CON.QMC.SCT,2.00
18016,CON.RCT.DS1,80.00
18016,CON.QMC.CRT,50.00
18016,CON.LIM.PLP,1.00
18016,CON.RCT.DS3,12.00
18016,ELM.BRB.PDR,2.00
18016,CON.SLD.MIG,3.00
18016,CON.LIM.SAC,10.00
18016,CON.SLD.VDP,30.00
18016,ELM.LIM.ASP,1.00
18016,ELM.CHI.CEE,2.00
18016,CON.LIX.CRT,20.00
18016,CON.SLD.VDT,110.00
18016,ELT.MAP.MAQ,1.00
18016,ELT.APS.MIG,1.00
18016,CON.RCT.DL1,30.00
18016,ELM.ASD.MMG,2.00
18016,EPI.AUD.TMP,100.00
18016,EPI.GLB.FT3,85.00
18016,ELM.APR.API,9.00
18016,ELM.BRB.BMG,1.00
18016,EPI.GLB.CAP,6.00
18016,EPI.LUV.BOR,36.00
18016,ELM.APS.APS,2.00
18016,ELM.BRB.CMB,1.00
18016,EPI.GLB.FRQ,11.00
18016,EPI.LUV.LTX,200.00
18016,ELM.ELC.GUI,1.00
18016,ELM.EXT.ETS,12.00
18016,EPI.SLD.MCS,3.00
18016,EPI.LUV.SOL,16.00
18016,ELM.ILU.PRJ,4.00
18016,ELM.RCT.RBL,2.00
18016,EPI.VIS.EST,42.00
18016,HID.BMB.SIM,1.00
18016,ELM.RCT.125,8.00
18016,ELM.TRQ.CHA,2.00
18016,EPI.VIS.PRT,12.00
18016,MAN.CHA.ALV,2.00
18016,EPI.GLB.BTN,2.00
18016,ELT.APS.ARC,1.00
18016,EPI.VIS.VSR,20.00
18016,MAN.CHA.BU1,2.00
18016,EPI.LUV.PEL,200.00
18016,ELT.ASD.ALA,9.00
18016,GAS.MAN.ACT,1.00
18016,MAN.ELC.D15,8.00
18016,EPI.RSP.MFP,20.00
18016,EPI.GLB.COL,20.00
18016,MAN.ABR.MCE,1.00
18016,MAN.ELC.D50,2.00
18016,GAS.MAN.MAR,1.00
18016,EPI.LUV.ARC,18.00
18016,MAN.APS.AAS,9.00
18016,MAN.ELC.P30,2.00
18016,HID.CIL.CHS,2.00
18016,EPI.RSP.FP3,100.00
18016,MAN.CAD.MET,10.00
18016,MAN.ELC.P60,2.00
18016,MAN.CHA.AJ3,2.00
18016,GAS.MAN.DEB,1.00
18016,MAN.CHA.ALR,1.00
18016,MAN.EMM.APF,2.00
18016,MAN.CHA.BOC,6.00
18016,GAS.MAN.OXG,1.00
18016,MAN.CHA.CHL,6.00
18016,PNE.MNG.ARC,4.00
18016,MAN.CHA.CHF,2.00
18016,GAS.OXI.MNG,5.00
18016,MAN.CHA.CRD,3.00
18016,SEG.CAI.ETT,6.00
18016,MAN.CHA.CNH,3.00
18016,HID.ACM.COL,1.00
18016,MAN.CHA.ESC,9.00
18016,HID.CIL.FUR,1.00
18016,MAN.CHA.JC4,1.00
18016,MAN.CHA.DN1,2.00
18016,MAN.CHP.LUN,5.00
18016,MAN.CHA.FTM,8.00
18016,MAN.CHP.BOC,5.00
18016,MAN.CHA.GRI,2.00
18016,MAN.CIP.CI3,6.00
18016,MAN.CHA.MLH,1.00
18016,MAN.CIP.CI6,4.00
18016,MAN.CHA.MRM,4.00
18016,MAN.ELC.D10,2.00
18016,MAN.CHA.UMM,1.00
18016,MAN.CIP.JI2,1.00
18016,MAN.CIP.CI1,7.00
18016,MAN.EMM.DIN,2.00
18016,MAN.CIP.JI3,1.00
18016,MAN.CNT.PL2,26.00
18016,MAN.CNT.PL1,41.00
18016,MAN.LIM.PUL,1.00
18016,MAN.ELC.P15,2.00
18016,MAN.CNT.PL3,10.00
18016,MAN.ELC.P75,8.00
18016,MAN.MLH.001,2.00
18016,MAN.RES.BAL,16.00
18016,MAN.CNT.PL4,17.00
18016,MAN.RES.TAB,20.00
18016,MAN.MLH.1/2,8.00
18016,MAN.TRA.PAT,1.00
18016,MAN.ELC.D05,2.00
18016,MAN.TRA.GRD,2.00
18016,MAN.ELC.D30,4.00
18016,PNE.LLA.PLA,1.00
18016,MAN.LIM.BOR,27.00
18016,PNE.MAG.MAG,2.00
18016,MAN.MLH.3/4,6.00
18016,MAN.MLH.7/8,4.00
18016,MAN.OXI.LOA,2.00
18016,MAN.OXI.MOC,3.00
18016,MAN.RMT.UTR,1.00
18016,MAN.SLD.FRS,3.00
18016,PNE.APR.API,3.00
18016,SEG.MNG.AMG,4.00
18018,CON.SLD.AC2,1.70
18018,CON.RCT.DS1,6.00
18018,ELM.EXT.ETS,2.00
18018,ELM.ACM.CAR,2.00
18018,CON.SLD.CAR,100.00
18018,ELT.ASD.EXA,1.00
18018,ELM.ILU.PBT,1.00
18018,ELM.APR.API,1.00
18018,ELM.ACM.BAT,2.00
18018,EPI.LUV.PEL,6.00
18018,EPI.LUV.ARC,2.00
18018,ELM.ILU.PRJ,1.00
18018,EPI.SLD.CSL,1.00
18018,ELM.RCT.125,1.00
18018,EPI.RSP.FG3,6.00
18018,ELM.TRQ.APR,1.00
18018,MAN.CIP.IL2,1.00
18018,ELT.APS.ARC,1.00
18018,MAN.CHA.MLH,1.00
18018,ELT.ASD.ALA,1.00
18018,MAN.CNT.PL1,2.00
18018,ELT.EXT.E32,2.00
18018,PNE.MNG.ARC,1.00
18018,EPI.AUD.TMP,5.00
18018,EPI.SLD.MCS,1.00
18018,MAN.APS.AAS,2.00
18018,MAN.CHA.MRM,1.00
18045,CON.FIT.PLT,5.00
18045,CON.QMC.CRT,50.00
18045,CON.FMC.FXL,220.00
18045,ARM.CFE.MEC,4.00
18045,CON.PLS.ACP,20.00
18045,ELM.CHI.CEE,2.00
18045,CON.QMC.DBL,12.00
18045,ARM.CTT.CTF,2.00
18045,CON.QMC.DSM,5.00
18045,ELT.ASD.MMG,1.00
18045,CON.RCT.DS1,200.00
18045,ARM.MAL.MBA,4.00
18045,ELM.RCT.RBL,1.00
18045,EPI.LUV.ARC,12.00
18045,ELM.ACM.BAT,1.00
18045,CON.LIM.TRP,50.00
18045,ELT.APS.APS,1.00
18045,EPI.SLD.AVT,3.00
18045,ELM.ASD.TTG,1.00
18045,ELM.APR.API,2.00
18045,EPI.ARN.ARN,1.00
18045,HID.BMB.SIM,1.00
18045,ELT.ASD.EXA,1.00
18045,ELM.ASD.MMG,2.00
18045,EPI.GLB.FT1,40.00
18045,MAN.CHA.BU1,2.00
18045,EPI.RSP.FG2,60.00
18045,ELM.EXT.ETS,9.00
18045,EPI.RSP.MMM,3.00
18045,ELM.RCT.125,3.00
18045,EPI.SLD.CSL,4.00
18045,EPI.RSP.FG3,40.00
18045,GAS.MAN.DEB,2.00
18045,EPI.SLD.CPS,5.00
18045,GAS.MAN.MAR,2.00
18045,EPI.SLD.MCS,5.00
18045,GAS.MAN.OXG,2.00
18045,MAN.APS.AAS,2.00
18045,MAN.ELC.ALM,2.00
18045,MAN.CHA.MRM,3.00
18045,MAN.ELC.D10,1.00
18045,MAN.CNT.PL1,1.00
18045,MAN.ELC.P75,1.00
18047,EPI.GLB.FGN,7.00
18047,ELM.CRT.SSB,1.00
18047,SEG.MNG.AMG,6.00
18047,PNE.CRT.SCF,1.00
18047,PNE.MNG.ARC,6.00
18060,MAN.CIP.JI2,1.00
18060,ELM.CHI.CEE,1.00
18060,ELM.APR.API,2.00
18060,ARM.CFE.SER,1.00
18060,ELM.EXT.ETS,1.00
18060,MAN.CHA.JC2,1.00
18060,ELM.RCT.125,2.00
18062,ARM.BAU.BAU,1.00
18062,CON.QMC.DBL,2.00
18062,CON.QMC.PIN,11.00
18062,ARM.CFE.MEC,2.00
18062,CON.SLD.IX2,1.80
18062,ELM.ACM.BAT,1.00
18062,CON.RCT.DS1,100.00
18062,CON.BRC.CBH,1.00
18062,ELM.BRB.FER,1.00
18062,ELM.APR.API,2.00
18062,CON.SLD.AC2,1.70
18062,CON.BRC.SDP,3.00
18062,ELM.ILU.PRJ,3.00
18062,ELM.BRB.CMB,2.00
18062,EPI.ANQ.CVA,3.00
18062,CON.LIM.TRP,35.00
18062,ELM.RCT.125,2.00
18062,EPI.LUV.PEL,12.00
18062,EPI.ARN.ARN,2.00
18062,ELM.EXT.ETS,7.00
18062,EPI.LUV.LTX,100.00
18062,MAN.CHA.AJ1,1.00
18062,EPI.VIS.VSR,4.00
18062,ELM.ILU.PBT,1.00
18062,MAN.CHA.AJ3,2.00
18062,MAN.CNT.PL2,11.00
18062,MAN.CHA.AJ2,1.00
18062,EPI.AUD.TMP,2.00
18062,MAN.CHA.BOC,1.00
18062,MAN.ELC.ALF,8.00
18062,MAN.CHA.JC3,2.00
18062,EPI.VIS.PRT,2.00
18062,MAN.CHA.LUN,4.00
18062,MAN.LIM.BOR,1.00
18062,MAN.CIP.CI3,1.00
18062,MAN.CHA.GRI,1.00
18062,MAN.ELC.ALM,16.00
18062,MAN.MLH.3/4,6.00
18062,MAN.ELC.D10,4.00
18062,MAN.CHA.MRM,1.00
18062,MAN.MLH.1/2,6.00
18062,SEG.CAI.ETT,2.00
18062,MAN.RES.BAL,1.00
18062,MAN.CIP.JI3,1.00
18062,MAN.CNT.PL1,12.00
18062,MAN.ELC.P75,3.00
18062,MAN.MLH.001,6.00
18062,MAN.MLH.5/8,6.00
18062,MAN.TRA.PPL,1.00
18069,EPI.ARN.ARN,1.00
18069,EPI.ANQ.CVA,1.00
18081,ARM.CFE.ELE,1.00
18096,CON.CRT.CAA,10.00
18096,CON.MIG.BTM,20.00
18096,CON.LIX.PMO,6.00
18096,EPI.LUV.PEL,336.00
18096,CON.LIM.PLP,4.00
18096,SEG.CSG.CDC,60.00
18096,CON.RCT.DS1,150.00
18096,CON.LIM.TRP,75.00
18096,ELT.MAP.MAQ,1.00
18096,CON.OXI.OAC,10.00
18096,EPI.LUV.ARC,24.00
18096,CON.RCT.DL1,60.00
18096,EPI.SLD.AVT,13.00
18096,EPI.LUV.LTX,200.00
18096,MAT.FXT.FSK,12.00
18096,EPI.LUV.SOL,24.00
18096,EPI.VIS.PRT,120.00
